ID,X,Y,datetime,population,type
D,710874.969074628,5440954.33652709,2016-11-01T00:00:47Z,1,prey
D,710879.138990963,5440875.22739928,2016-11-01T02:00:53Z,1,prey
D,710677.815045577,5440658.17271257,2016-11-01T04:00:47Z,1,prey
D,710701.834514532,5440641.36168733,2016-11-01T06:00:47Z,1,prey
D,710843.38303465,5440607.67472311,2016-11-01T08:00:49Z,1,prey
D,710853.895091027,5440603.61778261,2016-11-01T10:00:32Z,1,prey
D,711368.881581281,5440781.00683585,2016-11-01T12:00:48Z,1,prey
D,711013.983672256,5441410.27229442,2016-11-01T14:00:48Z,1,prey
D,710740.656882858,5441429.85563841,2016-11-01T16:00:25Z,1,prey
D,710529.740005986,5441364.92541356,2016-11-01T18:00:55Z,1,prey
D,710562.594448543,5441449.73834104,2016-11-01T20:01:48Z,1,prey
D,710911.764044188,5441038.35349873,2016-11-01T22:00:30Z,1,prey
D,710968.276130434,5440970.67887983,2016-11-02T00:00:49Z,1,prey
D,711006.775699446,5440909.78173296,2016-11-02T02:00:38Z,1,prey
D,711205.651352034,5440800.4771964,2016-11-02T04:00:53Z,1,prey
D,711154.33068135,5440915.37856238,2016-11-02T06:00:41Z,1,prey
D,711165.904245065,5440913.74370149,2016-11-02T08:00:42Z,1,prey
D,711043.16094279,5440864.27061847,2016-11-02T10:00:25Z,1,prey
D,710957.241141038,5440701.81066435,2016-11-02T12:00:47Z,1,prey
D,710967.324612521,5440625.97665112,2016-11-02T14:00:49Z,1,prey
D,710973.57155831,5440616.43734584,2016-11-02T16:00:24Z,1,prey
D,711111.767938256,5440467.25760617,2016-11-02T18:00:54Z,1,prey
D,711371.804322198,5440564.46654564,2016-11-02T20:00:47Z,1,prey
D,711266.410901843,5440703.1991245,2016-11-02T22:00:31Z,1,prey
D,711137.189259041,5440664.77587135,2016-11-03T00:00:54Z,1,prey
D,710933.029334859,5440599.62632345,2016-11-03T02:00:54Z,1,prey
D,710922.315083739,5440572.60243608,2016-11-03T04:00:50Z,1,prey
D,710800.743165595,5440437.28106838,2016-11-03T06:00:44Z,1,prey
D,710796.57966108,5440441.88296023,2016-11-03T08:00:48Z,1,prey
D,710803.174787777,5440443.52096762,2016-11-03T10:00:19Z,1,prey
D,710680.375313187,5440370.58113661,2016-11-03T12:00:44Z,1,prey
D,710162.368308196,5441300.14744459,2016-11-03T14:01:07Z,1,prey
D,709406.205663773,5441304.0589902,2016-11-03T16:01:02Z,1,prey
D,709385.014440687,5441306.12602721,2016-11-03T18:00:49Z,1,prey
D,709610.133615592,5441035.55043403,2016-11-03T20:00:41Z,1,prey
D,709536.249720818,5440739.75647964,2016-11-03T22:00:40Z,1,prey
D,709492.398948858,5440747.64540866,2016-11-04T00:00:48Z,1,prey
D,709429.475406377,5440710.5671973,2016-11-04T02:00:42Z,1,prey
D,709424.594113341,5440731.33077082,2016-11-04T04:00:54Z,1,prey
D,709428.302995234,5440744.90999715,2016-11-04T06:00:42Z,1,prey
D,709437.815989662,5440723.75306975,2016-11-04T08:00:48Z,1,prey
D,709538.331417083,5440621.87678993,2016-11-04T10:00:24Z,1,prey
D,709899.720216584,5441084.82861116,2016-11-04T14:00:48Z,1,prey
D,710202.307014345,5441393.63641333,2016-11-04T16:00:25Z,1,prey
D,710610.535833646,5441391.59782797,2016-11-04T18:00:48Z,1,prey
D,710681.288207717,5441387.21287591,2016-11-04T20:00:23Z,1,prey
D,710667.848245186,5441228.64387751,2016-11-04T22:00:48Z,1,prey
D,710676.87545759,5441222.9468545,2016-11-05T00:00:25Z,1,prey
D,710818.237809735,5440765.43894776,2016-11-05T02:00:48Z,1,prey
D,710920.501228975,5440469.32366554,2016-11-05T04:00:30Z,1,prey
D,710917.307985386,5440467.0765257,2016-11-05T06:00:53Z,1,prey
D,710917.812023844,5440458.28524107,2016-11-05T08:00:54Z,1,prey
D,710700.11786029,5440467.94839468,2016-11-05T10:00:49Z,1,prey
D,710355.249290536,5440405.13320505,2016-11-05T12:00:28Z,1,prey
D,710296.98053409,5440451.13670724,2016-11-05T14:00:49Z,1,prey
D,710296.646234247,5440460.83932574,2016-11-05T16:00:31Z,1,prey
D,710339.271532475,5440450.46530538,2016-11-05T18:00:55Z,1,prey
D,710465.663948307,5440913.52824957,2016-11-05T20:00:47Z,1,prey
D,710204.676189569,5441326.65273121,2016-11-05T22:00:37Z,1,prey
D,710274.982311309,5441271.51383563,2016-11-06T00:00:48Z,1,prey
D,710342.003029058,5441301.31095339,2016-11-06T02:00:43Z,1,prey
D,710365.465856413,5441256.76467309,2016-11-06T04:00:45Z,1,prey
D,710565.228410125,5441164.64234798,2016-11-06T06:00:50Z,1,prey
D,710606.996289204,5441194.84410707,2016-11-06T08:00:49Z,1,prey
D,710662.497378826,5441221.71085663,2016-11-06T10:00:37Z,1,prey
D,710709.129113225,5441099.2340086,2016-11-06T12:00:53Z,1,prey
D,710174.539614737,5441331.50857886,2016-11-06T14:00:41Z,1,prey
D,710187.013376795,5441323.74043819,2016-11-06T16:00:48Z,1,prey
D,710281.261706954,5441246.84649175,2016-11-06T18:00:25Z,1,prey
D,710383.587323888,5441112.23940508,2016-11-06T20:00:43Z,1,prey
D,710525.927813979,5440980.66658338,2016-11-06T22:00:30Z,1,prey
D,710529.298059185,5440992.44481105,2016-11-07T00:00:53Z,1,prey
D,710464.993606551,5440911.16793427,2016-11-07T02:00:37Z,1,prey
D,710407.634304685,5440706.39600871,2016-11-07T04:01:18Z,1,prey
D,710375.543500782,5440636.22244265,2016-11-07T06:00:43Z,1,prey
D,710379.661639779,5440625.38056808,2016-11-07T08:00:25Z,1,prey
D,710387.190983407,5440621.22185486,2016-11-07T10:00:42Z,1,prey
D,710334.677773536,5440253.76305181,2016-11-07T12:00:46Z,1,prey
D,710327.811466139,5440131.41243723,2016-11-07T14:00:53Z,1,prey
D,710303.121577716,5440182.0665583,2016-11-07T16:00:54Z,1,prey
D,710303.062323795,5440281.71424336,2016-11-07T18:00:54Z,1,prey
D,710122.544725076,5440366.91405701,2016-11-07T20:00:25Z,1,prey
D,709028.179341452,5440627.81242972,2016-11-07T22:00:54Z,1,prey
D,709399.143392038,5440426.08965819,2016-11-08T00:00:41Z,1,prey
D,709396.762416212,5440422.86513211,2016-11-08T02:00:48Z,1,prey
D,709504.539907562,5440371.46740545,2016-11-08T04:00:48Z,1,prey
D,709526.940198484,5440403.07662067,2016-11-08T06:00:41Z,1,prey
D,709528.045530899,5440397.18594394,2016-11-08T08:00:42Z,1,prey
D,709535.732856526,5440486.00944818,2016-11-08T10:00:36Z,1,prey
D,709660.288729689,5440870.44834954,2016-11-08T12:00:53Z,1,prey
D,710006.526518027,5441269.00592172,2016-11-08T14:00:48Z,1,prey
D,710148.105990765,5441333.8571519,2016-11-08T16:00:38Z,1,prey
D,710302.751976702,5441051.21622451,2016-11-08T18:00:54Z,1,prey
D,710363.927617778,5440953.61517016,2016-11-08T20:00:46Z,1,prey
D,710612.893224809,5440712.10988759,2016-11-08T22:00:37Z,1,prey
D,710604.351556948,5440698.03286601,2016-11-09T00:00:54Z,1,prey
D,710585.54735692,5440444.60436227,2016-11-09T02:00:52Z,1,prey
D,710515.953309676,5440292.15110456,2016-11-09T04:00:53Z,1,prey
D,710526.44018618,5440297.93297426,2016-11-09T06:00:47Z,1,prey
D,710420.470205379,5440239.56001225,2016-11-09T08:00:48Z,1,prey
D,710385.916242282,5440213.56177917,2016-11-09T10:00:23Z,1,prey
D,710227.879031962,5440292.56423913,2016-11-09T12:00:54Z,1,prey
D,710164.821412267,5440281.43518988,2016-11-09T14:00:41Z,1,prey
D,710078.635547926,5440266.30436318,2016-11-09T16:00:42Z,1,prey
D,709086.515144288,5440725.29645967,2016-11-09T18:00:48Z,1,prey
D,709138.481137574,5440735.14995033,2016-11-09T20:00:27Z,1,prey
D,709486.554789738,5440730.42930798,2016-11-09T22:00:43Z,1,prey
D,709483.12285059,5440733.66040583,2016-11-10T00:00:47Z,1,prey
D,709569.040850934,5440694.2461449,2016-11-10T02:00:54Z,1,prey
D,709759.640885218,5440702.43885952,2016-11-10T04:00:54Z,1,prey
D,709743.592938972,5440709.09990199,2016-11-10T06:00:47Z,1,prey
D,709834.426944979,5440733.10912876,2016-11-10T08:00:48Z,1,prey
D,709830.378797662,5440744.62677668,2016-11-10T10:00:41Z,1,prey
D,709972.54768488,5441298.82745771,2016-11-10T12:00:54Z,1,prey
D,710353.288152463,5441158.7719778,2016-11-10T14:00:43Z,1,prey
D,710646.57520474,5440925.21716311,2016-11-10T16:00:47Z,1,prey
D,710651.864956102,5440874.94572495,2016-11-10T18:00:48Z,1,prey
D,710671.498792063,5440738.74047427,2016-11-10T20:00:37Z,1,prey
D,710673.748528963,5440655.3555581,2016-11-10T22:00:53Z,1,prey
D,710585.097248502,5440546.0085799,2016-11-11T00:00:41Z,1,prey
D,710603.666090825,5440413.79223852,2016-11-11T02:00:41Z,1,prey
D,710544.782143958,5440315.93774498,2016-11-11T04:00:31Z,1,prey
D,710570.238315164,5440280.44443258,2016-11-11T06:00:49Z,1,prey
D,710556.316056073,5440277.88943557,2016-11-11T08:00:24Z,1,prey
D,710356.977505152,5440306.22715024,2016-11-11T10:00:50Z,1,prey
D,710223.994361104,5440211.40795079,2016-11-11T12:00:48Z,1,prey
D,710135.185649716,5440192.99932339,2016-11-11T14:00:24Z,1,prey
D,710110.151358805,5440209.07846633,2016-11-11T16:00:47Z,1,prey
D,710125.612741546,5440307.13664737,2016-11-11T18:00:54Z,1,prey
D,710196.814891643,5440325.67502362,2016-11-11T20:00:48Z,1,prey
D,710324.337679357,5440227.95876984,2016-11-11T22:00:40Z,1,prey
D,710342.648806649,5440244.6596591,2016-11-12T00:00:48Z,1,prey
D,710345.419449372,5440184.50626032,2016-11-12T02:00:41Z,1,prey
D,710148.650541732,5440186.13370026,2016-11-12T04:00:53Z,1,prey
D,710117.657859207,5440220.37364133,2016-11-12T06:00:41Z,1,prey
D,710126.267959086,5440216.4990872,2016-11-12T08:00:42Z,1,prey
D,710083.580390706,5440284.60420398,2016-11-12T10:00:43Z,1,prey
D,709902.450312786,5441305.09398433,2016-11-12T12:01:11Z,1,prey
D,709988.653176331,5441294.04770965,2016-11-12T14:00:49Z,1,prey
D,710228.921473642,5441093.27453011,2016-11-12T16:00:54Z,1,prey
D,710270.139818066,5441039.70398747,2016-11-12T18:02:17Z,1,prey
D,710636.525561226,5440736.37939322,2016-11-12T20:00:42Z,1,prey
D,710470.157492511,5440623.82748309,2016-11-12T22:00:43Z,1,prey
D,710422.720575924,5440636.54499325,2016-11-13T00:00:48Z,1,prey
D,710448.203652106,5440452.66717282,2016-11-13T02:00:25Z,1,prey
D,710308.456613039,5440270.35073126,2016-11-13T04:00:54Z,1,prey
D,710310.937472495,5440265.82860617,2016-11-13T06:00:47Z,1,prey
D,710365.435802812,5440166.38564827,2016-11-13T08:00:31Z,1,prey
D,710348.633917198,5440160.12781895,2016-11-13T10:00:54Z,1,prey
D,710256.688082734,5440388.93556004,2016-11-13T12:00:48Z,1,prey
D,710165.917153823,5441328.05135707,2016-11-13T14:00:51Z,1,prey
D,709553.934816494,5441219.00602391,2016-11-13T16:00:54Z,1,prey
D,709300.63602378,5441234.01388702,2016-11-13T18:00:52Z,1,prey
D,709640.522806741,5441264.18272931,2016-11-13T20:00:41Z,1,prey
D,710235.941993068,5440340.86962254,2016-11-13T22:00:25Z,1,prey
D,710257.52752318,5440360.57816444,2016-11-14T00:00:48Z,1,prey
D,710248.500754667,5440348.22536669,2016-11-14T02:00:31Z,1,prey
D,710267.085392656,5440342.60022962,2016-11-14T04:00:54Z,1,prey
D,710284.222952996,5440422.42768969,2016-11-14T06:00:51Z,1,prey
D,710273.612612567,5440396.34970494,2016-11-14T08:00:41Z,1,prey
D,710269.60936987,5440404.01657034,2016-11-14T10:00:49Z,1,prey
D,710302.298498172,5440442.23613936,2016-11-14T12:00:30Z,1,prey
D,710063.952114846,5441321.85085077,2016-11-14T14:00:47Z,1,prey
D,709638.037243664,5441268.39708641,2016-11-14T16:00:55Z,1,prey
D,709608.90410981,5441102.10368132,2016-11-14T18:00:43Z,1,prey
D,709394.741197017,5440920.89106691,2016-11-14T20:01:19Z,1,prey
D,709340.612326004,5440901.93950092,2016-11-14T22:01:12Z,1,prey
D,709340.7446386,5440903.44599083,2016-11-15T00:00:46Z,1,prey
D,709458.775322178,5440753.03604561,2016-11-15T02:00:47Z,1,prey
D,709498.900495462,5440679.08749538,2016-11-15T04:00:48Z,1,prey
D,709610.903175566,5440620.3992736,2016-11-15T06:00:25Z,1,prey
D,709698.986016031,5440593.57765227,2016-11-15T08:00:42Z,1,prey
D,709657.584395809,5440596.91997524,2016-11-15T10:00:54Z,1,prey
D,709789.603631244,5440617.47471278,2016-11-15T12:00:54Z,1,prey
D,709931.820989752,5440606.88311081,2016-11-15T14:00:41Z,1,prey
D,709966.019082209,5440718.75602816,2016-11-15T16:00:48Z,1,prey
D,710442.397087152,5441455.68343202,2016-11-15T18:00:31Z,1,prey
D,710775.486930724,5441342.07082296,2016-11-15T20:00:55Z,1,prey
D,710839.439303316,5441367.24375056,2016-11-15T22:00:48Z,1,prey
D,710782.622646531,5441298.47634975,2016-11-16T00:00:31Z,1,prey
D,710792.878393149,5441293.712627,2016-11-16T02:00:54Z,1,prey
D,710900.48303388,5441079.58522396,2016-11-16T04:01:12Z,1,prey
D,710961.943042934,5441090.16427977,2016-11-16T06:00:42Z,1,prey
D,710961.196551844,5441082.02210178,2016-11-16T08:00:25Z,1,prey
D,711045.485868277,5440979.3416091,2016-11-16T10:00:47Z,1,prey
D,711500.548833732,5441212.40767729,2016-11-16T12:00:54Z,1,prey
D,711555.233953231,5441140.16395218,2016-11-16T14:00:55Z,1,prey
D,711314.997990962,5441079.30877836,2016-11-16T16:00:54Z,1,prey
D,711254.2053811,5441102.07548343,2016-11-16T18:00:45Z,1,prey
D,711236.729825966,5441075.94485275,2016-11-16T20:00:44Z,1,prey
D,711194.381852733,5441137.27022349,2016-11-16T22:00:42Z,1,prey
D,711192.219751502,5441163.90866076,2016-11-17T00:00:49Z,1,prey
D,711257.425007154,5441243.87318424,2016-11-17T02:00:42Z,1,prey
D,711564.348268169,5441108.62757516,2016-11-17T04:01:18Z,1,prey
D,711353.890158396,5441179.99635001,2016-11-17T06:00:42Z,1,prey
D,711254.762279615,5441162.95886493,2016-11-17T08:00:43Z,1,prey
D,711294.781560839,5441155.20634471,2016-11-17T10:00:48Z,1,prey
D,711113.236750094,5441175.86078198,2016-11-17T12:00:30Z,1,prey
D,711193.206336678,5441189.6444498,2016-11-17T14:00:54Z,1,prey
D,711199.569564249,5441110.70203997,2016-11-17T16:00:47Z,1,prey
D,710823.336291725,5441015.93959104,2016-11-17T18:00:32Z,1,prey
D,710862.892392893,5440853.22733233,2016-11-17T20:00:42Z,1,prey
D,711052.005657375,5440780.36498523,2016-11-17T22:00:48Z,1,prey
D,711054.251130016,5440781.89621536,2016-11-18T00:00:23Z,1,prey
D,711114.110618345,5440450.62988256,2016-11-18T02:00:54Z,1,prey
D,710802.48631402,5440543.73347152,2016-11-18T04:00:47Z,1,prey
D,710809.562493259,5440537.49406849,2016-11-18T06:00:41Z,1,prey
D,710645.469492912,5440501.33872719,2016-11-18T08:00:42Z,1,prey
D,710644.136067311,5440498.02128634,2016-11-18T10:00:45Z,1,prey
D,710218.396421044,5441306.50196445,2016-11-18T12:00:47Z,1,prey
D,709602.866544884,5441269.10269507,2016-11-18T14:00:44Z,1,prey
D,709394.718267073,5441307.65042176,2016-11-18T16:00:47Z,1,prey
D,709951.160579614,5441124.86172823,2016-11-18T18:00:38Z,1,prey
D,710337.809650227,5441307.69081292,2016-11-18T20:00:54Z,1,prey
D,710817.527419295,5441322.43364985,2016-11-18T22:00:43Z,1,prey
D,710786.312559726,5441302.72390679,2016-11-19T00:00:48Z,1,prey
D,710946.102214889,5441213.97872651,2016-11-19T02:00:25Z,1,prey
D,711170.068523998,5441216.19974568,2016-11-19T04:00:54Z,1,prey
D,711195.916002552,5441224.49899402,2016-11-19T06:00:42Z,1,prey
D,711274.595731419,5441280.87372008,2016-11-19T08:00:42Z,1,prey
D,711329.792821045,5441257.49482357,2016-11-19T10:00:47Z,1,prey
D,711083.184124258,5441274.69578334,2016-11-19T12:00:48Z,1,prey
D,710880.34988095,5441142.27779897,2016-11-19T14:00:24Z,1,prey
D,710893.195940386,5441161.7001841,2016-11-19T16:00:48Z,1,prey
D,710781.666152065,5441372.26226124,2016-11-19T18:00:37Z,1,prey
D,710846.799580943,5441336.5089894,2016-11-19T20:00:43Z,1,prey
D,711225.372070519,5441480.13280094,2016-11-19T22:00:48Z,1,prey
D,711240.75976227,5441456.34836194,2016-11-20T00:00:42Z,1,prey
D,711173.329535124,5441482.23623496,2016-11-20T02:00:41Z,1,prey
D,711184.817623536,5441464.34474895,2016-11-20T04:00:37Z,1,prey
D,711148.602006745,5441466.53754786,2016-11-20T06:01:19Z,1,prey
D,711120.679989196,5441449.21793172,2016-11-20T08:00:25Z,1,prey
D,711149.801761784,5441447.06199576,2016-11-20T10:00:42Z,1,prey
D,711519.483911046,5441226.65649817,2016-11-20T12:00:41Z,1,prey
D,711324.433844489,5441048.4827615,2016-11-20T14:00:41Z,1,prey
D,711187.166011427,5440954.83702068,2016-11-20T16:00:49Z,1,prey
D,711177.49135812,5440963.68410146,2016-11-20T18:00:27Z,1,prey
D,711256.878222729,5440727.53207173,2016-11-20T20:00:54Z,1,prey
D,711140.859694666,5440575.37021395,2016-11-20T22:01:11Z,1,prey
D,711141.903155535,5440584.98477614,2016-11-21T00:00:47Z,1,prey
D,711152.813936458,5440588.27576468,2016-11-21T02:00:41Z,1,prey
D,711188.128474112,5440840.12053258,2016-11-21T04:00:47Z,1,prey
D,711196.212673247,5440846.22147383,2016-11-21T06:00:48Z,1,prey
D,711187.993855129,5440727.84892354,2016-11-21T08:00:42Z,1,prey
D,711011.642081783,5440627.31404323,2016-11-21T10:00:35Z,1,prey
D,710847.782845071,5440742.41172341,2016-11-21T12:00:49Z,1,prey
D,710816.703547441,5440852.23157467,2016-11-21T14:00:41Z,1,prey
D,710828.169745895,5440860.27612168,2016-11-21T16:00:47Z,1,prey
D,710679.487058099,5441476.81681343,2016-11-21T18:00:39Z,1,prey
D,711543.982136717,5441145.16073261,2016-11-21T20:00:48Z,1,prey
D,711004.869267433,5440499.20701032,2016-11-21T22:00:48Z,1,prey
D,710917.194587234,5440469.25735137,2016-11-22T00:00:24Z,1,prey
D,710838.786945375,5440437.46509174,2016-11-22T02:00:49Z,1,prey
D,710434.380453123,5440278.89201762,2016-11-22T04:00:37Z,1,prey
D,710476.686053801,5440195.55500404,2016-11-22T06:00:54Z,1,prey
D,710453.729393039,5440199.53599337,2016-11-22T08:00:42Z,1,prey
D,710451.245974269,5440180.49588613,2016-11-22T10:00:48Z,1,prey
D,710200.556453351,5440356.45741475,2016-11-22T12:00:37Z,1,prey
D,710092.464735085,5440304.44253091,2016-11-22T14:00:42Z,1,prey
D,710100.755297193,5440262.58106047,2016-11-22T16:00:48Z,1,prey
D,709812.136796917,5440301.076464,2016-11-22T18:00:31Z,1,prey
D,709746.297494041,5440274.36102889,2016-11-22T20:00:48Z,1,prey
D,709569.636326954,5440259.18291448,2016-11-22T22:00:25Z,1,prey
D,709532.808214716,5440321.1661074,2016-11-23T00:00:43Z,1,prey
D,709536.28833876,5440345.35079974,2016-11-23T02:00:39Z,1,prey
D,709645.048595736,5440520.16150823,2016-11-23T04:00:54Z,1,prey
D,709716.204238489,5440498.43071688,2016-11-23T06:00:54Z,1,prey
D,709696.805968225,5440507.75456007,2016-11-23T08:00:48Z,1,prey
D,709666.017629395,5440573.52597587,2016-11-23T10:00:23Z,1,prey
D,709650.445633244,5440872.90967143,2016-11-23T12:01:12Z,1,prey
D,709476.492598942,5441064.83683765,2016-11-23T14:00:36Z,1,prey
D,710312.614292034,5441230.2541634,2016-11-23T16:00:49Z,1,prey
D,710356.946833586,5441297.98507326,2016-11-23T18:00:42Z,1,prey
D,710834.96712103,5441330.11749765,2016-11-23T20:00:47Z,1,prey
D,710771.362594136,5441290.72618457,2016-11-23T22:00:48Z,1,prey
D,710768.892484025,5441294.30381049,2016-11-24T00:00:48Z,1,prey
D,710732.999994733,5441420.9509645,2016-11-24T02:00:31Z,1,prey
D,710692.840578814,5441318.21659658,2016-11-24T04:00:49Z,1,prey
D,710677.947989839,5441317.23840275,2016-11-24T06:00:36Z,1,prey
D,710750.507335059,5441253.24496476,2016-11-24T08:00:42Z,1,prey
D,710827.744012393,5441163.07318253,2016-11-24T10:00:47Z,1,prey
D,710904.002441708,5441228.37327231,2016-11-24T12:00:54Z,1,prey
D,710811.704469762,5441365.3393013,2016-11-24T14:00:47Z,1,prey
D,710890.982242743,5441383.44517731,2016-11-24T16:00:54Z,1,prey
D,710845.124884472,5441387.74734281,2016-11-24T18:00:41Z,1,prey
D,710523.485891334,5441378.09643012,2016-11-24T20:00:47Z,1,prey
D,710231.931357429,5440975.43515639,2016-11-24T22:00:48Z,1,prey
D,710177.937673033,5440998.3602552,2016-11-25T00:00:47Z,1,prey
D,710149.949057431,5441001.87861335,2016-11-25T02:00:54Z,1,prey
D,709961.403461119,5440728.95477937,2016-11-25T04:00:48Z,1,prey
D,709962.470303067,5440720.10482855,2016-11-25T06:00:41Z,1,prey
D,709931.621846553,5440725.33197754,2016-11-25T08:00:24Z,1,prey
D,709926.200803168,5440716.22204927,2016-11-25T10:00:43Z,1,prey
D,709507.245310235,5440892.3340862,2016-11-25T12:02:54Z,1,prey
D,709438.506117527,5441099.51081709,2016-11-25T14:00:54Z,1,prey
D,709613.717935412,5441139.59420369,2016-11-25T16:00:48Z,1,prey
D,709538.777381392,5441286.23835369,2016-11-25T18:00:41Z,1,prey
D,709497.451391561,5441230.83465611,2016-11-25T20:00:41Z,1,prey
D,709477.402995919,5440628.58885885,2016-11-25T22:00:53Z,1,prey
D,709591.123679202,5440649.88309736,2016-11-26T00:00:47Z,1,prey
D,709644.808240452,5440490.96074236,2016-11-26T02:00:43Z,1,prey
D,709681.412607852,5440485.80433406,2016-11-26T04:00:54Z,1,prey
D,709664.666949015,5440484.92877356,2016-11-26T06:00:42Z,1,prey
D,709657.916938741,5440483.68944022,2016-11-26T08:00:42Z,1,prey
D,709639.816111614,5440470.80473201,2016-11-26T10:00:47Z,1,prey
D,709785.722268266,5440460.49920169,2016-11-26T12:00:47Z,1,prey
D,709834.435268476,5440398.76629839,2016-11-26T14:01:09Z,1,prey
D,709820.871726545,5440406.83288198,2016-11-26T16:00:43Z,1,prey
D,709917.956343134,5440537.56610598,2016-11-26T18:00:47Z,1,prey
D,709919.514226809,5440598.6390785,2016-11-26T20:00:42Z,1,prey
D,709886.021080379,5440685.53610718,2016-11-26T22:00:37Z,1,prey
D,709884.074089135,5440712.27583381,2016-11-27T00:00:53Z,1,prey
D,709899.780869646,5440685.92581178,2016-11-27T02:00:39Z,1,prey
D,709976.057577895,5440627.14447831,2016-11-27T04:01:11Z,1,prey
D,709976.303018827,5440617.58464723,2016-11-27T06:00:47Z,1,prey
D,709976.675484457,5440615.59776626,2016-11-27T08:00:47Z,1,prey
D,709972.127473106,5440613.33736675,2016-11-27T10:00:54Z,1,prey
D,710033.773033515,5441297.02058726,2016-11-27T12:00:54Z,1,prey
D,710879.525849456,5440948.82092007,2016-11-27T14:00:53Z,1,prey
D,710970.157079595,5440802.6968375,2016-11-27T16:00:47Z,1,prey
D,711580.793755077,5441087.01560668,2016-11-27T18:00:43Z,1,prey
D,711568.010968924,5441120.42972135,2016-11-27T20:00:43Z,1,prey
D,711184.77319754,5440901.73057665,2016-11-27T22:00:54Z,1,prey
D,711181.200314689,5440903.38669286,2016-11-28T00:00:47Z,1,prey
D,711194.003763309,5440723.77302806,2016-11-28T02:00:30Z,1,prey
D,711182.409546334,5440774.76039378,2016-11-28T04:01:05Z,1,prey
D,711246.85868307,5440739.74852492,2016-11-28T06:00:43Z,1,prey
D,711242.985574425,5440742.80088525,2016-11-28T08:00:26Z,1,prey
D,711160.004811105,5440742.6482154,2016-11-28T10:00:47Z,1,prey
D,711062.37651575,5440526.55456519,2016-11-28T12:00:48Z,1,prey
D,710855.074761132,5440620.75669384,2016-11-28T14:00:24Z,1,prey
D,710694.62791839,5440538.36947114,2016-11-28T16:00:42Z,1,prey
D,710277.108079089,5441199.13507545,2016-11-28T18:00:30Z,1,prey
D,710313.138879033,5441428.41251275,2016-11-28T20:00:54Z,1,prey
D,710646.872977664,5441203.01395852,2016-11-28T22:00:48Z,1,prey
D,710636.967984071,5441195.13105883,2016-11-29T00:00:25Z,1,prey
D,710894.404376348,5440943.97849621,2016-11-29T02:00:45Z,1,prey
D,710733.862580881,5440396.89351671,2016-11-29T04:00:49Z,1,prey
D,710702.91032221,5440377.57810029,2016-11-29T06:00:36Z,1,prey
D,710664.767918951,5440366.32440352,2016-11-29T08:00:54Z,1,prey
D,710663.22959633,5440367.17962173,2016-11-29T10:00:37Z,1,prey
D,710713.408294813,5440284.1989876,2016-11-29T12:00:49Z,1,prey
D,710658.662060137,5440363.92768076,2016-11-29T14:00:37Z,1,prey
D,710661.648347267,5440367.10547745,2016-11-29T16:00:49Z,1,prey
D,710485.78339859,5440648.78893026,2016-11-29T18:00:41Z,1,prey
D,710137.77326785,5441287.06244533,2016-11-29T20:00:43Z,1,prey
D,710308.246793117,5441077.10914281,2016-11-29T22:00:48Z,1,prey
D,710310.228175639,5441075.43585595,2016-11-30T00:00:31Z,1,prey
D,710310.049624979,5441076.45357334,2016-11-30T02:00:55Z,1,prey
D,710289.532136634,5440990.11961327,2016-11-30T04:00:42Z,1,prey
D,710247.577651284,5440990.00392017,2016-11-30T06:00:48Z,1,prey
D,710258.896105702,5440965.19302306,2016-11-30T08:00:23Z,1,prey
D,710241.43332399,5440972.87426864,2016-11-30T10:00:47Z,1,prey
D,710210.190517782,5440938.09613524,2016-11-30T12:00:47Z,1,prey
D,710204.644915727,5440949.47668482,2016-11-30T14:00:44Z,1,prey
D,710024.177580421,5441288.28849604,2016-11-30T16:00:48Z,1,prey
D,710531.830389699,5441282.36195169,2016-11-30T18:00:23Z,1,prey
D,710517.241148321,5441252.70274895,2016-11-30T20:00:48Z,1,prey
D,710624.013200896,5441150.48020038,2016-11-30T22:00:41Z,1,prey
D,710580.699452657,5441279.07036545,2016-12-01T00:00:26Z,1,prey
D,710590.357038109,5441293.06273056,2016-12-01T02:00:48Z,1,prey
D,710518.693592503,5441371.01419764,2016-12-01T04:00:30Z,1,prey
D,710350.158130947,5440965.21215429,2016-12-01T06:00:52Z,1,prey
D,710251.770889315,5440986.03337659,2016-12-01T08:00:50Z,1,prey
D,710260.44608082,5440977.44026324,2016-12-01T10:00:41Z,1,prey
D,710278.503749408,5440869.70922815,2016-12-01T12:00:49Z,1,prey
D,710308.734389439,5440876.32945456,2016-12-01T14:00:48Z,1,prey
D,710453.520209132,5440865.17009411,2016-12-01T16:00:43Z,1,prey
D,710567.280683145,5440629.99062585,2016-12-01T18:00:24Z,1,prey
D,710551.704871054,5440529.3408741,2016-12-01T20:00:42Z,1,prey
D,710574.266149549,5440509.60152072,2016-12-01T22:00:48Z,1,prey
D,710562.654871973,5440507.67319246,2016-12-02T00:00:31Z,1,prey
D,710642.522585229,5440477.77278175,2016-12-02T02:00:48Z,1,prey
D,710809.95947336,5440406.73111758,2016-12-02T04:00:52Z,1,prey
D,710969.840510626,5440420.07324569,2016-12-02T06:00:42Z,1,prey
D,710969.300230188,5440435.73990095,2016-12-02T08:00:37Z,1,prey
D,710989.946686423,5440428.40579692,2016-12-02T10:01:23Z,1,prey
D,710964.26806071,5440551.95964631,2016-12-02T12:00:48Z,1,prey
