ID,X,Y,datetime,population,X_trans,Y_trans,type
A,695975.576144228,5507183.07344118,2017-01-07T20:01:47Z,1,705975.576144228,5457183.07344118,predator
A,696216.141471125,5507005.46589632,2017-01-07T22:01:00Z,1,706216.141471125,5457005.46589632,predator
A,696379.825028656,5506957.31510254,2017-01-08T00:00:47Z,1,706379.825028656,5456957.31510254,predator
A,696369.414967122,5506956.06287323,2017-01-08T02:01:16Z,1,706369.414967122,5456956.06287323,predator
A,696316.09404381,5506751.35552621,2017-01-08T04:00:54Z,1,706316.09404381,5456751.35552621,predator
A,696312.28156602,5506752.26994241,2017-01-08T06:00:45Z,1,706312.28156602,5456752.26994241,predator
A,696315.418007984,5506735.26735536,2017-01-08T08:01:06Z,1,706315.418007984,5456735.26735536,predator
A,696118.411190515,5506870.26481922,2017-01-08T10:01:23Z,1,706118.411190515,5456870.26481922,predator
A,696521.8494883,5506643.28999501,2017-01-08T12:00:48Z,1,706521.8494883,5456643.28999501,predator
A,696145.525246031,5506618.43917819,2017-01-08T14:01:18Z,1,706145.525246031,5456618.43917819,predator
A,696168.354853298,5506639.91132139,2017-01-08T16:00:43Z,1,706168.354853298,5456639.91132139,predator
A,696209.904264725,5506730.00572508,2017-01-08T18:00:54Z,1,706209.904264725,5456730.00572508,predator
A,696314.788884142,5506696.86783214,2017-01-08T20:01:00Z,1,706314.788884142,5456696.86783214,predator
A,696279.209315675,5506698.29822119,2017-01-08T22:01:18Z,1,706279.209315675,5456698.29822119,predator
A,696202.360182478,5506789.78561952,2017-01-09T00:01:14Z,1,706202.360182478,5456789.78561952,predator
A,696288.982322565,5506811.07069754,2017-01-09T02:00:54Z,1,706288.982322565,5456811.07069754,predator
A,696000.566525747,5506867.91580613,2017-01-09T04:00:57Z,1,706000.566525747,5456867.91580613,predator
A,695955.409342433,5506866.44146722,2017-01-09T06:01:15Z,1,705955.409342433,5456866.44146722,predator
A,696425.525774747,5507010.68341482,2017-01-09T08:00:36Z,1,706425.525774747,5457010.68341482,predator
A,696476.264283469,5506984.47606955,2017-01-09T10:00:55Z,1,706476.264283469,5456984.47606955,predator
A,697355.640077837,5506251.68745139,2017-01-09T12:01:18Z,1,707355.640077837,5456251.68745139,predator
A,697334.239579351,5505880.34988335,2017-01-09T14:00:42Z,1,707334.239579351,5455880.34988335,predator
A,696822.668636266,5505595.2270309,2017-01-09T16:01:28Z,1,706822.668636266,5455595.2270309,predator
A,696850.296007076,5505639.39418018,2017-01-09T18:00:48Z,1,706850.296007076,5455639.39418018,predator
A,696871.143157395,5505605.61828053,2017-01-09T20:01:07Z,1,706871.143157395,5455605.61828053,predator
A,696840.860359525,5505735.99584056,2017-01-09T22:01:27Z,1,706840.860359525,5455735.99584056,predator
A,697296.04168908,5505318.28991469,2017-01-10T00:01:15Z,1,707296.04168908,5455318.28991469,predator
A,697303.674660118,5505275.61883274,2017-01-10T02:01:23Z,1,707303.674660118,5455275.61883274,predator
A,697354.02383195,5505044.71877802,2017-01-10T04:00:39Z,1,707354.02383195,5455044.71877802,predator
A,697279.664343117,5505283.61408882,2017-01-10T06:01:13Z,1,707279.664343117,5455283.61408882,predator
A,697394.157611766,5505275.27424307,2017-01-10T08:00:58Z,1,707394.157611766,5455275.27424307,predator
A,697293.2175461,5505274.59418663,2017-01-10T10:00:43Z,1,707293.2175461,5455274.59418663,predator
A,697057.911926264,5505280.50244986,2017-01-10T12:00:54Z,1,707057.911926264,5455280.50244986,predator
A,697246.115441426,5505506.12462222,2017-01-10T14:01:23Z,1,707246.115441426,5455506.12462222,predator
A,697137.639925552,5505581.12147186,2017-01-10T16:00:54Z,1,707137.639925552,5455581.12147186,predator
A,697125.083366642,5505593.21624968,2017-01-10T18:00:54Z,1,707125.083366642,5455593.21624968,predator
A,696716.216918862,5505726.1524759,2017-01-10T20:01:05Z,1,706716.216918862,5455726.1524759,predator
A,696827.802689244,5505721.07217397,2017-01-10T22:01:47Z,1,706827.802689244,5455721.07217397,predator
A,696942.129832948,5505693.23155574,2017-01-11T00:01:20Z,1,706942.129832948,5455693.23155574,predator
A,696952.93775305,5505699.94300196,2017-01-11T02:00:48Z,1,706952.93775305,5455699.94300196,predator
A,696969.585245732,5505940.23806269,2017-01-11T04:02:03Z,1,706969.585245732,5455940.23806269,predator
A,696807.720947699,5506251.5795232,2017-01-11T06:00:54Z,1,706807.720947699,5456251.5795232,predator
A,696852.266627862,5506301.85319749,2017-01-11T08:00:51Z,1,706852.266627862,5456301.85319749,predator
A,696845.095022716,5506293.88269898,2017-01-11T10:01:49Z,1,706845.095022716,5456293.88269898,predator
A,696651.185865937,5506488.2936036,2017-01-11T12:02:00Z,1,706651.185865937,5456488.2936036,predator
A,695696.795234406,5507266.88895043,2017-01-11T14:02:02Z,1,705696.795234406,5457266.88895043,predator
A,695704.660813766,5507333.37686679,2017-01-11T16:01:52Z,1,705704.660813766,5457333.37686679,predator
A,695827.739015217,5507242.51608131,2017-01-11T18:01:39Z,1,705827.739015217,5457242.51608131,predator
A,696177.304462773,5506654.82522136,2017-01-11T20:01:26Z,1,706177.304462773,5456654.82522136,predator
A,696215.471265574,5506914.38756312,2017-01-11T22:01:54Z,1,706215.471265574,5456914.38756312,predator
A,696258.373963232,5506829.34670065,2017-01-12T00:01:04Z,1,706258.373963232,5456829.34670065,predator
A,696439.495495055,5506661.83232222,2017-01-12T02:01:54Z,1,706439.495495055,5456661.83232222,predator
A,696712.820042123,5506444.06482091,2017-01-12T04:00:54Z,1,706712.820042123,5456444.06482091,predator
A,696730.813942858,5506447.69024324,2017-01-12T06:01:47Z,1,706730.813942858,5456447.69024324,predator
A,696692.273832658,5506505.91888262,2017-01-12T08:01:53Z,1,706692.273832658,5456505.91888262,predator
A,696722.099692178,5506452.45984682,2017-01-12T10:01:07Z,1,706722.099692178,5456452.45984682,predator
A,696516.218756091,5506882.85384278,2017-01-12T12:00:58Z,1,706516.218756091,5456882.85384278,predator
A,696377.043996514,5507484.92703533,2017-01-12T14:01:23Z,1,706377.043996514,5457484.92703533,predator
A,696381.322311922,5507472.86991686,2017-01-12T16:00:48Z,1,706381.322311922,5457472.86991686,predator
A,696445.624287785,5507325.50428999,2017-01-12T18:00:54Z,1,706445.624287785,5457325.50428999,predator
A,696332.731337825,5507128.82392935,2017-01-12T20:02:26Z,1,706332.731337825,5457128.82392935,predator
A,696467.749454136,5506998.43407276,2017-01-12T22:00:49Z,1,706467.749454136,5456998.43407276,predator
A,696468.867658518,5507001.71743933,2017-01-13T00:00:37Z,1,706468.867658518,5457001.71743933,predator
A,697418.896462848,5506131.66878628,2017-01-13T02:01:50Z,1,707418.896462848,5456131.66878628,predator
A,698859.914014059,5506372.73494592,2017-01-13T04:02:43Z,1,708859.914014059,5456372.73494592,predator
A,698907.593181561,5506343.74519796,2017-01-13T06:01:08Z,1,708907.593181561,5456343.74519796,predator
A,698901.694868292,5506329.73216545,2017-01-13T08:00:54Z,1,708901.694868292,5456329.73216545,predator
A,698998.233699445,5506375.77821992,2017-01-13T10:01:30Z,1,708998.233699445,5456375.77821992,predator
A,698880.06935818,5506442.30878346,2017-01-13T12:01:24Z,1,708880.06935818,5456442.30878346,predator
A,699268.939988707,5506386.43581424,2017-01-13T14:01:25Z,1,709268.939988707,5456386.43581424,predator
